ID,Contracting Party,RSC Sub-division,Station ID,Sample ID,LatD,LatM,LatS,LatDir,LongD,LongM,LongS,LongDir,Sample type,Biological group,Species,Body Part,Sampling date,Nuclide,Value type,Activity or MDA,Uncertainty,Unit,Data provider,Measurement Comment,Sample Comment,Reference Comment
87634,United Kingdom,5,Northern Ireland,2006001638,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,12/15/06 00:00:00,137Cs,=,0.483,0.0578151,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87635,United Kingdom,5,Northern Ireland,2007000269,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,03/15/07 00:00:00,137Cs,=,1.479,0.085782,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87636,United Kingdom,5,Northern Ireland,2007001963,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,09/18/07 00:00:00,137Cs,=,0.453,0.0607926,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87637,United Kingdom,5,Northern Ireland,2007001965,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,11/15/07 00:00:00,137Cs,=,0.712,0.0550376,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87638,United Kingdom,5,Northern Ireland,2007000529,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,05/15/07 00:00:00,137Cs,=,0.196,0.037534,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87639,United Kingdom,5,Northern Ireland,2008000368,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,02/15/08 00:00:00,137Cs,=,0.494,0.0918346,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87640,United Kingdom,5,Northern Ireland,2008000923,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,09/15/08 00:00:00,137Cs,=,0.544,0.0657696,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87641,United Kingdom,5,Northern Ireland,2008000924,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,10/14/08 00:00:00,137Cs,=,0.721,0.0681345,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87642,United Kingdom,5,Northern Ireland,2008000369,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,05/15/08 00:00:00,137Cs,=,0.272,0.0416704,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87643,United Kingdom,5,Northern Ireland,2009000330,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,03/18/09 00:00:00,137Cs,=,1.134,0.0916272,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87644,United Kingdom,5,Northern Ireland,2009000963,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,09/15/09 00:00:00,137Cs,=,0.599,0.0516937,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87645,United Kingdom,5,Northern Ireland,2009001067,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,10/09/09 00:00:00,137Cs,=,0.879,0.1060074,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87646,United Kingdom,5,Northern Ireland,2009000695,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,07/02/09 00:00:00,137Cs,=,0.654,0.0916254,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87647,United Kingdom,5,Northern Ireland,2010000686,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,07/15/10 00:00:00,137Cs,=,0.342,0.0485298,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87648,United Kingdom,5,Northern Ireland,2010000947,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,08/15/10 00:00:00,137Cs,=,0.58,0.070064,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87649,United Kingdom,5,Northern Ireland,2010000948,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,10/01/10 00:00:00,137Cs,=,0.328,0.0630416,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87650,United Kingdom,5,Northern Ireland,2010000636,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,03/15/10 00:00:00,137Cs,=,0.119,0.0328797,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87651,United Kingdom,5,Northern Ireland,2011000021,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,01/05/11 00:00:00,137Cs,=,0.611,0.0755196,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87652,United Kingdom,5,Northern Ireland,2011001177,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,09/16/11 00:00:00,137Cs,=,0.681,0.0388851,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87653,United Kingdom,5,Northern Ireland,2011001718,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,11/17/11 00:00:00,137Cs,=,0.925,0.043845,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87654,United Kingdom,5,Northern Ireland,2011001006,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,08/02/11 00:00:00,137Cs,=,0.297,0.0322245,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87655,United Kingdom,5,Northern Ireland,2012000278,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,02/27/12 00:00:00,137Cs,=,1.024,0.0594944,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87656,United Kingdom,5,Northern Ireland,2012001098,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,05/23/12 00:00:00,137Cs,=,0.656,0.0578592,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87657,United Kingdom,5,Northern Ireland,2012001282,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,08/06/12 00:00:00,137Cs,=,0.473,0.0480568,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87658,United Kingdom,5,Northern Ireland,2012001987,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,10/17/12 00:00:00,137Cs,=,0.694,0.0762012,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87659,United Kingdom,5,Northern Ireland,2007002095,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,07/01/07 00:00:00,"239,240Pu",=,0.341,0.0071951,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87660,United Kingdom,5,Northern Ireland,2008001199,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,07/01/08 00:00:00,"239,240Pu",=,0.251,0.005522,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87661,United Kingdom,5,Northern Ireland,2009001361,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,07/01/09 00:00:00,"239,240Pu",=,0.24,0.005112,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87662,United Kingdom,5,Northern Ireland,2010002025,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,07/01/10 00:00:00,"239,240Pu",=,0.239,0.0044454,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87663,United Kingdom,5,Northern Ireland,2011001769,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,07/01/11 00:00:00,"239,240Pu",=,0.447,0.0107727,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87664,United Kingdom,5,Northern Ireland,2012002264,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,07/01/12 00:00:00,"239,240Pu",=,0.307,0.007061,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87665,United Kingdom,5,Northern Ireland,2013001312,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,01/13/13 00:00:00,137Cs,=,0.747,0.041,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87666,United Kingdom,5,Northern Ireland,2013003076,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,04/29/13 00:00:00,137Cs,=,0.569,0.038,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87667,United Kingdom,5,Northern Ireland,2013006756,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,10/10/13 00:00:00,137Cs,=,0.396,0.038,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87668,United Kingdom,5,Northern Ireland,2013004328,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,07/09/13 00:00:00,137Cs,=,0.202,0.033,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87669,United Kingdom,5,Northern Ireland,201416059,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,02/19/14 00:00:00,137Cs,=,0.506,0.0549516,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87670,United Kingdom,5,Northern Ireland,201418676,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,08/13/14 00:00:00,137Cs,<,0.103,,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87671,United Kingdom,5,Northern Ireland,201419508,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,10/10/14 00:00:00,137Cs,=,0.229,0.0330905,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87672,United Kingdom,5,Northern Ireland,201416060,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,05/19/14 00:00:00,137Cs,=,0.262,0.0359202,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87673,United Kingdom,5,Northern Ireland,201527378,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,12/15/15 00:00:00,137Cs,=,0.577,0.0503,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87674,United Kingdom,5,Northern Ireland,201526019,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,09/02/15 00:00:00,137Cs,=,0.324,0.0393,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87675,United Kingdom,5,Northern Ireland,201523243,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,05/20/15 00:00:00,137Cs,=,0.398,0.0309644,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87676,United Kingdom,5,Northern Ireland,201521254,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,02/23/15 00:00:00,137Cs,=,0.351,0.045279,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87677,United Kingdom,5,Northern Ireland,201630905,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,08/24/16 00:00:00,137Cs,=,0.408,0.0378,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87678,United Kingdom,5,Northern Ireland,201629473,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,05/09/16 00:00:00,137Cs,=,0.489,0.0348,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87679,United Kingdom,5,Northern Ireland,201633642,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,11/08/16 00:00:00,137Cs,=,0.51,0.0408,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87680,United Kingdom,5,Northern Ireland,201628532,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,03/10/16 00:00:00,137Cs,=,0.423,0.0558,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87681,United Kingdom,5,Northern Ireland,201799686,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,07/27/17 00:00:00,137Cs,=,0.367,0.0472,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87682,United Kingdom,5,Northern Ireland,201734356,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,01/18/17 00:00:00,137Cs,=,0.661,0.0348,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87683,United Kingdom,5,Northern Ireland,201745540,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,05/22/17 00:00:00,137Cs,=,0.745,0.0457,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87684,United Kingdom,5,Northern Ireland,2017213644,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,10/09/17 00:00:00,137Cs,=,0.61263,0.0529,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87685,United Kingdom,5,Northern Ireland,2018228191,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,08/14/18 00:00:00,137Cs,=,0.33831,0.06607,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87686,United Kingdom,5,Northern Ireland,2018222688,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,04/23/18 00:00:00,137Cs,=,1.6003,0.07503,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87687,United Kingdom,5,Northern Ireland,2018216663,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,02/05/18 00:00:00,137Cs,=,1.2981,0.06558,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87688,United Kingdom,5,Northern Ireland,2018235381,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,11/26/18 00:00:00,137Cs,=,0.61419,0.047,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87689,United Kingdom,5,Northern Ireland,2013007414,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,07/01/13 00:00:00,"239,240Pu",=,0.34,0.008602,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87690,United Kingdom,5,Northern Ireland,201420595,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,07/01/14 00:00:00,"239,240Pu",=,0.209,0.005998,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87691,United Kingdom,5,Northern Ireland,201527382,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,07/01/15 00:00:00,"239,240Pu",=,0.378,0.010924,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87692,United Kingdom,5,Northern Ireland,201635077,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,07/01/16 00:00:00,"239,240Pu",=,0.408,0.005263,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87693,United Kingdom,5,Northern Ireland,2017214032,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,07/01/17 00:00:00,"239,240Pu",=,0.511,0.011242,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87694,United Kingdom,5,Northern Ireland,2018236241,54,27.0,34.0,N,5,35.0,26.0,W,BIOT,Seaweed,RHODYMENIA spp,GROWING TIPS,07/01/18 00:00:00,"239,240Pu",=,0.716,0.019547,Bq/kg f.w.,NIEA-Northern Ireland Environment Agency,,Portaferry (Strangford Lough - Island Hill),
87899,Ireland,4,Clogherhead,ES1100016,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Scomber scombrus,FLESH WITHOUT BONES,01/13/11 11:23:00,137Cs,=,0.05028290514,0.00324463347,Bq/kg f.w.,Environmental Protection Agency,,,
87900,Ireland,4,Clogherhead,ES1100017,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Melanogrammus aeglefinus,FLESH WITHOUT BONES,01/13/11 11:23:00,137Cs,=,0.0713810867,0.00684045505,Bq/kg f.w.,Environmental Protection Agency,,,
87901,Ireland,4,Clogherhead,ES1100018,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Raja montagui,FLESH WITHOUT BONES,01/13/11 11:23:00,137Cs,=,0.4160804164,0.0216968554,Bq/kg f.w.,Environmental Protection Agency,,,
87902,Ireland,4,Clogherhead,ES1100019,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Pleuronectes platessa,FLESH WITHOUT BONES,01/13/11 11:23:00,137Cs,=,0.3068861842,0.01692823846,Bq/kg f.w.,Environmental Protection Agency,,,
87903,Ireland,4,Clogherhead,ES1100020,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Gadus morhua,FLESH WITHOUT BONES,01/13/11 11:23:00,137Cs,=,0.776961174,0.032014946,Bq/kg f.w.,Environmental Protection Agency,,,
87904,Ireland,4,Clogherhead,ES1100518,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Pleuronectes platessa,FLESH WITHOUT BONES,05/25/11 13:09:00,137Cs,=,0.0210568584,0.00407711556,Bq/kg f.w.,Environmental Protection Agency,,,
87905,Ireland,4,Clogherhead,ES1100519,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Gadus morhua,FLESH WITHOUT BONES,05/25/11 13:09:00,137Cs,=,1.0819382306,0.0360873422,Bq/kg f.w.,Environmental Protection Agency,,,
87906,Ireland,4,Clogherhead,ES1100520,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Melanogrammus aeglefinus,FLESH WITHOUT BONES,05/25/11 13:09:00,137Cs,=,0.09857312032,0.00738023264,Bq/kg f.w.,Environmental Protection Agency,,,
87907,Ireland,4,Clogherhead,ES1100521,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Raja montagui,FLESH WITHOUT BONES,05/25/11 13:09:00,137Cs,=,0.4909601628,0.00988358127,Bq/kg f.w.,Environmental Protection Agency,,,
87908,Ireland,4,Clogherhead,ES1100522,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Scomber scombrus,FLESH WITHOUT BONES,05/25/11 13:09:00,137Cs,=,0.1139576894,0.0104607933,Bq/kg f.w.,Environmental Protection Agency,,,
87909,Ireland,1,Kilmore Quay,ES1100561,52,9.0,55.0,N,6,35.0,36.0,W,BIOT,Fish,Gadus morhua,FLESH WITHOUT BONES,06/08/11 15:37:00,137Cs,=,0.2041274221,0.00995096784,Bq/kg f.w.,Environmental Protection Agency,,,
87910,Ireland,1,Kilmore Quay,ES1100562,52,9.0,55.0,N,6,35.0,36.0,W,BIOT,Fish,Raja montagui,FLESH WITHOUT BONES,06/08/11 15:37:00,137Cs,=,0.2512687819,0.00583884704,Bq/kg f.w.,Environmental Protection Agency,,,
87911,Ireland,1,Kilmore Quay,ES1100564,52,9.0,55.0,N,6,35.0,36.0,W,BIOT,Fish,Melanogrammus aeglefinus,FLESH WITHOUT BONES,06/08/11 15:37:00,137Cs,=,0.07917228075,0.00423178852,Bq/kg f.w.,Environmental Protection Agency,,,
87912,Ireland,1,Kilmore Quay,ES1100563,52,9.0,55.0,N,6,35.0,36.0,W,BIOT,Fish,Pleuronectes platessa,FLESH WITHOUT BONES,06/08/11 15:37:00,137Cs,=,0.0935065674,0.0039738168,Bq/kg f.w.,Environmental Protection Agency,,,
87913,Ireland,1,Killybegs,ES1100579,54,37.0,58.0,N,8,26.0,6.0,W,BIOT,Fish,Gadus morhua,FLESH WITHOUT BONES,06/14/11 14:02:00,137Cs,=,0.0830259639999999,0.0067793525,Bq/kg f.w.,Environmental Protection Agency,,,
87914,Ireland,1,Killybegs,ES1100580,54,37.0,58.0,N,8,26.0,6.0,W,BIOT,Fish,Pleuronectes platessa,FLESH WITHOUT BONES,06/14/11 14:02:00,137Cs,=,0.05663243119,0.00509708935,Bq/kg f.w.,Environmental Protection Agency,,,
87915,Ireland,1,Killybegs,ES1100581,54,37.0,58.0,N,8,26.0,6.0,W,BIOT,Fish,Scomber scombrus,FLESH WITHOUT BONES,06/14/11 14:02:00,137Cs,=,0.157675697,0.0078239332,Bq/kg f.w.,Environmental Protection Agency,,,
87916,Ireland,1,Killybegs,ES1100582,54,37.0,58.0,N,8,26.0,6.0,W,BIOT,Fish,Raja montagui,FLESH WITHOUT BONES,06/14/11 14:02:00,137Cs,=,0.2179178418,0.01054907148,Bq/kg f.w.,Environmental Protection Agency,,,
87917,Ireland,1,Killybegs,ES1100583,54,37.0,58.0,N,8,26.0,6.0,W,BIOT,Fish,Melanogrammus aeglefinus,FLESH WITHOUT BONES,06/14/11 15:23:00,137Cs,=,0.09957378048,0.00614104128,Bq/kg f.w.,Environmental Protection Agency,,,
87918,Ireland,4,Clogherhead,ES1100616,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Pleuronectes platessa,FLESH WITHOUT BONES,07/07/11 14:50:00,137Cs,<,0.02930680562,,Bq/kg f.w.,Environmental Protection Agency,,,
87919,Ireland,4,Clogherhead,ES1100617,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Gadus morhua,FLESH WITHOUT BONES,07/07/11 14:50:00,137Cs,=,0.1280652721,0.00451818582,Bq/kg f.w.,Environmental Protection Agency,,,
87920,Ireland,4,Clogherhead,ES1100618,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Scomber scombrus,FLESH WITHOUT BONES,07/07/11 14:50:00,137Cs,=,0.07014821478,0.00744141048,Bq/kg f.w.,Environmental Protection Agency,,,
87921,Ireland,4,Clogherhead,ES1100619,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Raja montagui,FLESH WITHOUT BONES,07/07/11 14:50:00,137Cs,=,0.1701948366,0.00486846171,Bq/kg f.w.,Environmental Protection Agency,,,
87922,Ireland,4,Clogherhead,ES1100620,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Melanogrammus aeglefinus,FLESH WITHOUT BONES,07/07/11 14:50:00,137Cs,=,0.2360709965,0.0058560872,Bq/kg f.w.,Environmental Protection Agency,,,
87923,Ireland,4,Clogherhead,ES1100761,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Melanogrammus aeglefinus,FLESH WITHOUT BONES,10/20/11 11:24:00,137Cs,=,0.09720130821,0.00570295929,Bq/kg f.w.,Environmental Protection Agency,,,
87924,Ireland,4,Clogherhead,ES1100762,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Raja montagui,FLESH WITHOUT BONES,10/20/11 11:24:00,137Cs,=,0.469324717,0.0127375634,Bq/kg f.w.,Environmental Protection Agency,,,
87925,Ireland,4,Clogherhead,ES1100763,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Scomber scombrus,FLESH WITHOUT BONES,10/20/11 11:24:00,137Cs,=,0.1607256556,0.01055218432,Bq/kg f.w.,Environmental Protection Agency,,,
87926,Ireland,4,Clogherhead,ES1100764,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Pleuronectes platessa,FLESH WITHOUT BONES,10/20/11 11:24:00,137Cs,=,0.2211314653,0.00879565932,Bq/kg f.w.,Environmental Protection Agency,,,
87927,Ireland,4,Clogherhead,ES1100760,54,1.0,13.0,N,6,6.0,36.0,W,BIOT,Fish,Gadus morhua,FLESH WITHOUT BONES,10/24/11 11:24:00,137Cs,=,0.2236466232,0.00757381044,Bq/kg f.w.,Environmental Protection Agency,,,
