ID,Contracting Party,RSC Sub-division,Station ID,Sample ID,LatD,LatM,LatS,LatDir,LongD,LongM,LongS,LongDir,Sample type,Sampling depth,Sampling date,Nuclide,Value type,Activity or MDA,Uncertainty,Unit,Data provider,Measurement Comment,Sample Comment,Reference Comment
84867,Netherlands,8.0,VLISSGBISSVH,2014003247,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,03/27/14 00:00:00,3H,=,6.678,0.6678,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84880,Netherlands,8.0,VLISSGBISSVH,2014003247,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,03/27/14 00:00:00,226Ra,=,0.01648,0.006592,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84893,Netherlands,8.0,VLISSGBISSVH,2014003247,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,03/27/14 00:00:00,228Ra,=,0.00201,0.000804,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84953,Netherlands,10.0,TERSLG235,2014003800,55,10.0,18.0,N,3,9.0,22.0,E,Water,1.0,04/23/14 00:00:00,3H,=,0.42,0.042,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84907,Netherlands,8.0,SCHOUWN10,2014003786,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,04/24/14 00:00:00,3H,=,4.725,0.4725,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84868,Netherlands,8.0,VLISSGBISSVH,2014004032,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,04/24/14 00:00:00,3H,=,5.819,0.5819,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84881,Netherlands,8.0,VLISSGBISSVH,2014004032,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,04/24/14 00:00:00,226Ra,=,0.01179,0.004716,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84894,Netherlands,8.0,VLISSGBISSVH,2014004032,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,04/24/14 00:00:00,228Ra,=,0.00162,0.0006479999999999,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84969,Netherlands,8.0,DANTZGT,2014004709,53,24.0,4.0,N,5,43.0,37.0,E,Water,1.0,05/08/14 00:00:00,3H,=,4.965,0.4965,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84973,Netherlands,8.0,DANTZGT,2014004709,53,24.0,4.0,N,5,43.0,37.0,E,Water,1.0,05/08/14 00:00:00,226Ra,=,0.02485,0.00994,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84977,Netherlands,8.0,DANTZGT,2014004709,53,24.0,4.0,N,5,43.0,37.0,E,Water,1.0,05/08/14 00:00:00,228Ra,=,0.00159,0.000636,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84981,Netherlands,9.0,HUIBGOT,2014004712,53,33.0,33.0,N,6,39.0,40.0,E,Water,1.0,05/12/14 00:00:00,3H,=,5.041,0.5041,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84985,Netherlands,9.0,HUIBGOT,2014004712,53,33.0,33.0,N,6,39.0,40.0,E,Water,1.0,05/12/14 00:00:00,226Ra,=,0.02372,0.009488,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84989,Netherlands,9.0,HUIBGOT,2014004712,53,33.0,33.0,N,6,39.0,40.0,E,Water,1.0,05/12/14 00:00:00,228Ra,=,0.00265,0.00106,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84925,Netherlands,8.0,NOORDWK2,2014004721,52,15.0,38.0,N,4,24.0,17.0,E,Water,1.0,05/12/14 00:00:00,3H,=,4.879,0.4879,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84929,Netherlands,8.0,NOORDWK2,2014004721,52,15.0,38.0,N,4,24.0,17.0,E,Water,1.0,05/12/14 00:00:00,226Ra,=,0.0061,0.00244,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84933,Netherlands,8.0,NOORDWK2,2014004721,52,15.0,38.0,N,4,24.0,17.0,E,Water,1.0,05/12/14 00:00:00,228Ra,<,0.0001,,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84937,Netherlands,8.0,NOORDWK10,2014004722,52,18.0,5.0,N,4,18.0,4.0,E,Water,1.0,05/12/14 00:00:00,3H,=,4.471,0.4471,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84941,Netherlands,8.0,NOORDWK10,2014004722,52,18.0,5.0,N,4,18.0,4.0,E,Water,1.0,05/12/14 00:00:00,226Ra,=,0.01127,0.004508,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84945,Netherlands,8.0,NOORDWK10,2014004722,52,18.0,5.0,N,4,18.0,4.0,E,Water,1.0,05/12/14 00:00:00,228Ra,=,0.00076,0.000304,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84949,Netherlands,8.0,NOORDWK70,2014004724,52,35.0,8.0,N,3,31.0,48.0,E,Water,1.0,05/12/14 00:00:00,3H,=,1.67,0.167,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84957,Netherlands,8.0,MARSDND,2014004713,52,58.0,57.0,N,4,45.0,0.0,E,Water,1.0,05/13/14 00:00:00,3H,=,5.04,0.504,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84961,Netherlands,8.0,MARSDND,2014004713,52,58.0,57.0,N,4,45.0,0.0,E,Water,1.0,05/13/14 00:00:00,226Ra,=,0.01061,0.004244,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84965,Netherlands,8.0,MARSDND,2014004713,52,58.0,57.0,N,4,45.0,0.0,E,Water,1.0,05/13/14 00:00:00,228Ra,=,0.0008899999999999,0.000356,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84908,Netherlands,8.0,SCHOUWN10,2014004718,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,05/15/14 00:00:00,3H,=,3.984,0.3984,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84917,Netherlands,8.0,SCHOUWN10,2014004718,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,05/15/14 00:00:00,226Ra,=,0.00628,0.002512,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84921,Netherlands,8.0,SCHOUWN10,2014004718,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,05/15/14 00:00:00,228Ra,=,0.00156,0.000624,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84869,Netherlands,8.0,VLISSGBISSVH,2014005083,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,05/22/14 00:00:00,3H,=,4.854,0.4854,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84882,Netherlands,8.0,VLISSGBISSVH,2014005083,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,05/22/14 00:00:00,226Ra,=,0.02046,0.008184,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84895,Netherlands,8.0,VLISSGBISSVH,2014005083,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,05/22/14 00:00:00,228Ra,=,0.00204,0.000816,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84909,Netherlands,8.0,SCHOUWN10,2014005796,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,06/18/14 00:00:00,3H,=,2.68,0.268,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84870,Netherlands,8.0,VLISSGBISSVH,2014005849,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,06/18/14 00:00:00,3H,=,4.002,0.4002,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84883,Netherlands,8.0,VLISSGBISSVH,2014005849,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,06/18/14 00:00:00,226Ra,=,0.00257,0.001028,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84896,Netherlands,8.0,VLISSGBISSVH,2014005849,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,06/18/14 00:00:00,228Ra,<,0.0001,,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84954,Netherlands,10.0,TERSLG235,2014005814,55,10.0,18.0,N,3,9.0,22.0,E,Water,1.0,06/24/14 00:00:00,3H,=,0.277,0.0277,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84871,Netherlands,8.0,VLISSGBISSVH,2014006626,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,07/15/14 00:00:00,3H,=,3.376,0.3376,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84884,Netherlands,8.0,VLISSGBISSVH,2014006626,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,07/15/14 00:00:00,226Ra,=,0.01737,0.006948,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84897,Netherlands,8.0,VLISSGBISSVH,2014006626,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,07/15/14 00:00:00,228Ra,<,0.0001,,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84993,Netherlands,8.0,PETT5,2014006677,52,49.0,55.0,N,4,36.0,55.0,E,Water,1.0,07/16/14 00:00:00,3H,=,3.343,0.3343,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84997,Netherlands,8.0,PETT5,2014006677,52,49.0,55.0,N,4,36.0,55.0,E,Water,1.0,07/16/14 00:00:00,226Ra,=,0.01473,0.005892,Bq/l,Rijkswaterstaat Laboratory CIV,,,
85001,Netherlands,8.0,PETT5,2014006677,52,49.0,55.0,N,4,36.0,55.0,E,Water,1.0,07/16/14 00:00:00,228Ra,=,0.00032,0.000128,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84910,Netherlands,8.0,SCHOUWN10,2014006585,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,07/17/14 00:00:00,3H,=,2.501,0.2501,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84958,Netherlands,8.0,MARSDND,2014007394,52,58.0,57.0,N,4,45.0,0.0,E,Water,1.0,08/08/14 00:00:00,3H,=,2.851,0.2851,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84962,Netherlands,8.0,MARSDND,2014007394,52,58.0,57.0,N,4,45.0,0.0,E,Water,1.0,08/08/14 00:00:00,226Ra,=,0.01232,0.004928,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84966,Netherlands,8.0,MARSDND,2014007394,52,58.0,57.0,N,4,45.0,0.0,E,Water,1.0,08/08/14 00:00:00,228Ra,=,0.00065,0.00026,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84872,Netherlands,8.0,VLISSGBISSVH,2014007452,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,08/11/14 00:00:00,3H,=,3.311,0.3311,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84885,Netherlands,8.0,VLISSGBISSVH,2014007452,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,08/11/14 00:00:00,226Ra,=,0.01954,0.007816,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84898,Netherlands,8.0,VLISSGBISSVH,2014007452,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,08/11/14 00:00:00,228Ra,=,0.00471,0.001884,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84911,Netherlands,8.0,SCHOUWN10,2014007399,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,08/13/14 00:00:00,3H,=,2.857,0.2857,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84918,Netherlands,8.0,SCHOUWN10,2014007399,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,08/13/14 00:00:00,226Ra,=,0.00387,0.001548,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84922,Netherlands,8.0,SCHOUWN10,2014007399,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,08/13/14 00:00:00,228Ra,=,0.00233,0.000932,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84926,Netherlands,8.0,NOORDWK2,2014007402,52,15.0,38.0,N,4,24.0,17.0,E,Water,1.0,08/14/14 00:00:00,3H,=,2.442,0.2442,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84930,Netherlands,8.0,NOORDWK2,2014007402,52,15.0,38.0,N,4,24.0,17.0,E,Water,1.0,08/14/14 00:00:00,226Ra,=,0.00447,0.001788,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84934,Netherlands,8.0,NOORDWK2,2014007402,52,15.0,38.0,N,4,24.0,17.0,E,Water,1.0,08/14/14 00:00:00,228Ra,=,0.0026,0.00104,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84938,Netherlands,8.0,NOORDWK10,2014007403,52,18.0,5.0,N,4,18.0,4.0,E,Water,1.0,08/14/14 00:00:00,3H,=,2.343,0.2343,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84942,Netherlands,8.0,NOORDWK10,2014007403,52,18.0,5.0,N,4,18.0,4.0,E,Water,1.0,08/14/14 00:00:00,226Ra,=,0.0108,0.00432,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84946,Netherlands,8.0,NOORDWK10,2014007403,52,18.0,5.0,N,4,18.0,4.0,E,Water,1.0,08/14/14 00:00:00,228Ra,=,0.00213,0.000852,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84950,Netherlands,8.0,NOORDWK70,2014007405,52,35.0,8.0,N,3,31.0,48.0,E,Water,1.0,08/14/14 00:00:00,3H,=,2.09,0.209,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84970,Netherlands,8.0,DANTZGT,2014007390,53,24.0,4.0,N,5,43.0,37.0,E,Water,1.0,08/15/14 00:00:00,3H,=,2.825,0.2825,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84974,Netherlands,8.0,DANTZGT,2014007390,53,24.0,4.0,N,5,43.0,37.0,E,Water,1.0,08/15/14 00:00:00,226Ra,=,0.0037,0.00148,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84978,Netherlands,8.0,DANTZGT,2014007390,53,24.0,4.0,N,5,43.0,37.0,E,Water,1.0,08/15/14 00:00:00,228Ra,=,0.00528,0.002112,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84982,Netherlands,9.0,HUIBGOT,2014007393,53,33.0,33.0,N,6,39.0,40.0,E,Water,1.0,08/20/14 00:00:00,3H,=,2.497,0.2497,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84986,Netherlands,9.0,HUIBGOT,2014007393,53,33.0,33.0,N,6,39.0,40.0,E,Water,1.0,08/20/14 00:00:00,226Ra,=,0.0146,0.00584,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84990,Netherlands,9.0,HUIBGOT,2014007393,53,33.0,33.0,N,6,39.0,40.0,E,Water,1.0,08/20/14 00:00:00,228Ra,<,0.0001,,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84955,Netherlands,10.0,TERSLG235,2014007417,55,10.0,18.0,N,3,9.0,22.0,E,Water,1.0,08/20/14 00:00:00,3H,=,0.404,0.0404,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84873,Netherlands,8.0,VLISSGBISSVH,2014009580,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,09/08/14 00:00:00,3H,=,3.443,0.3443,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84886,Netherlands,8.0,VLISSGBISSVH,2014009580,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,09/08/14 00:00:00,226Ra,=,0.00615,0.00246,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84899,Netherlands,8.0,VLISSGBISSVH,2014009580,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,09/08/14 00:00:00,228Ra,=,0.00249,0.0009959999999999,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84994,Netherlands,8.0,PETT5,2014009752,52,49.0,55.0,N,4,36.0,55.0,E,Water,1.0,09/16/14 00:00:00,3H,=,1.666,0.1666,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84998,Netherlands,8.0,PETT5,2014009752,52,49.0,55.0,N,4,36.0,55.0,E,Water,1.0,09/16/14 00:00:00,226Ra,=,0.00685,0.00274,Bq/l,Rijkswaterstaat Laboratory CIV,,,
85002,Netherlands,8.0,PETT5,2014009752,52,49.0,55.0,N,4,36.0,55.0,E,Water,1.0,09/16/14 00:00:00,228Ra,=,0.00098,0.000392,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84912,Netherlands,8.0,SCHOUWN10,2014009693,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,09/17/14 00:00:00,3H,=,3.363,0.3363,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84874,Netherlands,8.0,VLISSGBISSVH,2014010126,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,10/06/14 00:00:00,3H,=,3.472,0.3472,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84887,Netherlands,8.0,VLISSGBISSVH,2014010126,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,10/06/14 00:00:00,226Ra,=,0.00612,0.002448,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84900,Netherlands,8.0,VLISSGBISSVH,2014010126,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,10/06/14 00:00:00,228Ra,=,0.00108,0.000432,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84913,Netherlands,8.0,SCHOUWN10,2014010227,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,10/15/14 00:00:00,3H,=,3.675,0.3675,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84875,Netherlands,8.0,VLISSGBISSVH,2014010716,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,11/03/14 00:00:00,3H,=,4.101,0.4101,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84888,Netherlands,8.0,VLISSGBISSVH,2014010716,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,11/03/14 00:00:00,226Ra,=,0.00654,0.002616,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84901,Netherlands,8.0,VLISSGBISSVH,2014010716,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,11/03/14 00:00:00,228Ra,=,0.00344,0.001376,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84927,Netherlands,8.0,NOORDWK2,2014011284,52,15.0,38.0,N,4,24.0,17.0,E,Water,1.0,11/10/14 00:00:00,3H,=,4.474,0.4474,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84931,Netherlands,8.0,NOORDWK2,2014011284,52,15.0,38.0,N,4,24.0,17.0,E,Water,1.0,11/10/14 00:00:00,226Ra,=,0.01035,0.00414,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84935,Netherlands,8.0,NOORDWK2,2014011284,52,15.0,38.0,N,4,24.0,17.0,E,Water,1.0,11/10/14 00:00:00,228Ra,=,0.00114,0.000456,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84939,Netherlands,8.0,NOORDWK10,2014011285,52,18.0,5.0,N,4,18.0,4.0,E,Water,1.0,11/10/14 00:00:00,3H,=,4.309,0.4309,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84943,Netherlands,8.0,NOORDWK10,2014011285,52,18.0,5.0,N,4,18.0,4.0,E,Water,1.0,11/10/14 00:00:00,226Ra,=,0.00846,0.003384,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84947,Netherlands,8.0,NOORDWK10,2014011285,52,18.0,5.0,N,4,18.0,4.0,E,Water,1.0,11/10/14 00:00:00,228Ra,=,0.00297,0.001188,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84951,Netherlands,8.0,NOORDWK70,2014011287,52,35.0,8.0,N,3,31.0,48.0,E,Water,1.0,11/10/14 00:00:00,3H,=,3.929,0.3929,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84914,Netherlands,8.0,SCHOUWN10,2014011281,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,11/12/14 00:00:00,3H,=,4.453,0.4453,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84919,Netherlands,8.0,SCHOUWN10,2014011281,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,11/12/14 00:00:00,226Ra,=,0.00426,0.001704,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84923,Netherlands,8.0,SCHOUWN10,2014011281,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,11/12/14 00:00:00,228Ra,=,0.00041,0.000164,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84971,Netherlands,8.0,DANTZGT,2014011272,53,24.0,4.0,N,5,43.0,37.0,E,Water,1.0,11/13/14 00:00:00,3H,=,2.676,0.2676,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84975,Netherlands,8.0,DANTZGT,2014011272,53,24.0,4.0,N,5,43.0,37.0,E,Water,1.0,11/13/14 00:00:00,226Ra,=,0.00482,0.001928,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84979,Netherlands,8.0,DANTZGT,2014011272,53,24.0,4.0,N,5,43.0,37.0,E,Water,1.0,11/13/14 00:00:00,228Ra,=,0.0079,0.00316,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84983,Netherlands,9.0,HUIBGOT,2014011275,53,33.0,33.0,N,6,39.0,40.0,E,Water,1.0,11/19/14 00:00:00,3H,=,2.82,0.282,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84987,Netherlands,9.0,HUIBGOT,2014011275,53,33.0,33.0,N,6,39.0,40.0,E,Water,1.0,11/19/14 00:00:00,226Ra,=,0.00558,0.002232,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84991,Netherlands,9.0,HUIBGOT,2014011275,53,33.0,33.0,N,6,39.0,40.0,E,Water,1.0,11/19/14 00:00:00,228Ra,=,0.00128,0.000512,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84959,Netherlands,8.0,MARSDND,2014011276,52,58.0,57.0,N,4,45.0,0.0,E,Water,1.0,11/20/14 00:00:00,3H,=,3.794,0.3794,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84963,Netherlands,8.0,MARSDND,2014011276,52,58.0,57.0,N,4,45.0,0.0,E,Water,1.0,11/20/14 00:00:00,226Ra,=,0.0084899999999999,0.003396,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84967,Netherlands,8.0,MARSDND,2014011276,52,58.0,57.0,N,4,45.0,0.0,E,Water,1.0,11/20/14 00:00:00,228Ra,=,0.00297,0.001188,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84876,Netherlands,8.0,VLISSGBISSVH,2014011718,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,12/03/14 00:00:00,3H,=,5.062,0.5062,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84889,Netherlands,8.0,VLISSGBISSVH,2014011718,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,12/03/14 00:00:00,226Ra,=,0.00254,0.001016,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84902,Netherlands,8.0,VLISSGBISSVH,2014011718,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,12/03/14 00:00:00,228Ra,=,0.00335,0.00134,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84915,Netherlands,8.0,SCHOUWN10,2014011899,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,12/15/14 00:00:00,3H,=,5.198,0.5198,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84995,Netherlands,8.0,PETT5,2014011911,52,49.0,55.0,N,4,36.0,55.0,E,Water,1.0,12/15/14 00:00:00,3H,=,4.974,0.4974,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84999,Netherlands,8.0,PETT5,2014011911,52,49.0,55.0,N,4,36.0,55.0,E,Water,1.0,12/15/14 00:00:00,226Ra,=,0.0254,0.01016,Bq/l,Rijkswaterstaat Laboratory CIV,,,
85003,Netherlands,8.0,PETT5,2014011911,52,49.0,55.0,N,4,36.0,55.0,E,Water,1.0,12/15/14 00:00:00,228Ra,=,0.00255,0.00102,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84877,Netherlands,8.0,VLISSGBISSVH,2014012221,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,12/29/14 00:00:00,3H,=,5.649,0.5649,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84890,Netherlands,8.0,VLISSGBISSVH,2014012221,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,12/29/14 00:00:00,226Ra,=,0.00221,0.000884,Bq/l,Rijkswaterstaat Laboratory CIV,,,
84903,Netherlands,8.0,VLISSGBISSVH,2014012221,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,12/29/14 00:00:00,228Ra,=,0.00291,0.001164,Bq/l,Rijkswaterstaat Laboratory CIV,,,
86290,Netherlands,8.0,VLISSGBISSVH,2015000008,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,01/12/15 00:00:00,3H,=,5.8,0.58,Bq/l,Rijkswaterstaat Laboratory CIV,,,
86303,Netherlands,8.0,VLISSGBISSVH,2015000008,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,01/12/15 00:00:00,226Ra,=,0.00542,0.002168,Bq/l,Rijkswaterstaat Laboratory CIV,,,
86316,Netherlands,8.0,VLISSGBISSVH,2015000008,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,01/12/15 00:00:00,228Ra,=,0.00347,0.001388,Bq/l,Rijkswaterstaat Laboratory CIV,,,
86382,Netherlands,10.0,TERSLG235,2015000032,55,10.0,18.0,N,3,9.0,22.0,E,Water,1.0,01/27/15 00:00:00,3H,=,0.467,0.0467,Bq/l,Rijkswaterstaat Laboratory CIV,,,
86291,Netherlands,8.0,VLISSGBISSVH,2015000964,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,02/10/15 00:00:00,3H,=,5.023,0.5023,Bq/l,Rijkswaterstaat Laboratory CIV,,,
86304,Netherlands,8.0,VLISSGBISSVH,2015000964,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,02/10/15 00:00:00,226Ra,=,0.02646,0.010584,Bq/l,Rijkswaterstaat Laboratory CIV,,,
86317,Netherlands,8.0,VLISSGBISSVH,2015000964,51,24.0,43.0,N,3,33.0,56.0,E,Water,1.0,02/10/15 00:00:00,228Ra,=,0.00046,0.000184,Bq/l,Rijkswaterstaat Laboratory CIV,,,
86330,Netherlands,8.0,SCHOUWN10,2015000020,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,02/11/15 00:00:00,3H,=,4.506,0.4506,Bq/l,Rijkswaterstaat Laboratory CIV,,,
86399,Netherlands,8.0,DANTZGT,2015001059,53,24.0,4.0,N,5,43.0,37.0,E,Water,1.0,02/13/15 00:00:00,3H,=,5.44,0.544,Bq/l,Rijkswaterstaat Laboratory CIV,,,
86403,Netherlands,8.0,DANTZGT,2015001059,53,24.0,4.0,N,5,43.0,37.0,E,Water,1.0,02/13/15 00:00:00,226Ra,=,0.00847,0.003388,Bq/l,Rijkswaterstaat Laboratory CIV,,,
86407,Netherlands,8.0,DANTZGT,2015001059,53,24.0,4.0,N,5,43.0,37.0,E,Water,1.0,02/13/15 00:00:00,228Ra,=,0.00648,0.002592,Bq/l,Rijkswaterstaat Laboratory CIV,,,
86331,Netherlands,8.0,SCHOUWN10,2015001045,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,02/16/15 00:00:00,3H,=,4.672,0.4672,Bq/l,Rijkswaterstaat Laboratory CIV,,,
86342,Netherlands,8.0,SCHOUWN10,2015001045,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,02/16/15 00:00:00,226Ra,=,0.0101,0.00404,Bq/l,Rijkswaterstaat Laboratory CIV,,,
86346,Netherlands,8.0,SCHOUWN10,2015001045,51,43.0,10.0,N,3,29.0,38.0,E,Water,1.0,02/16/15 00:00:00,228Ra,=,0.00106,0.000424,Bq/l,Rijkswaterstaat Laboratory CIV,,,
